reviewer,stars,title,review,date
BereSAMO,4,Outliers was a very interesting book. It really makes you think,Outliers was a very interesting book. It really makes you think. Outliers was a very interesting book. It really makes you think about our society and the success of people- that was my favorite part. This book really opened my mind it made me realize how our society works. While reading some parts of the book I came to realization that our world really works the way it is described in Outliers. This book reveals a persons success within luck-one is lucky by birth but still work hard to become successful later in life. ,2013-03-20
,5,I read this book in two days. Gladwell does an excellent job at,"I read this book in two days. Gladwell does an excellent job at. I read this book in two days. Gladwell does an excellent job at breaking down what we commonly believe it means to be success--just being smart, 
and tears that apart. Through his convincing research Gladwell states that  culture, circumstance, timing, birth and luck all account for success. 
He gives the reader a more detailed description of each through a chapter, chapters that really stood out to me. He argues repeatedly that being 
successful isn't just by being a &amp;quot;genius&amp;quot;-- it requires much more than that, and because of that he convinces the reader that with opportunity, luck, and 
hard work, it's very possible to be successful. 




I personally got a lot out of the book and it honestly changed how I view people who are successful. I 100% recommend this book.",2013-03-20
,5,,,2013-03-13
,5,Great,Great. I started reading this in class... I liked it more and more everytime I read a new chapter. Recomended.,2013-03-05
,1,Garbage,Garbage. This sucks,2013-02-26
,4,,,2013-02-22
,1,Outliers,Outliers. This book is so boring like I want to throw it across the room the scream. Ugh why did Ms.S make me read this????,2013-02-21
,5,,,2013-02-19
,5,Loved it.,Loved it.. Very insightful read.,2013-02-17
,5,Hello kitty,Hello kitty. ?,2013-02-13
,5,Great,Great. This book can be boring  but it is s great book,2013-02-11
,1,Me.,Me.. It sucks so far...,2013-02-04
,1,Wired,Wired. Its not the best,2013-02-04
,4,,,2013-02-02
,4,,,2013-01-31
,2,Gvgh,Gvgh. Why beer man,2013-01-28
,5,,,2013-01-27
,4,,,2013-01-26
,5,,,2013-01-21
,4,,,2013-01-17
,5,YY,"YY. Outliers is amazing!  Not to spoil it for everybody, but My favorite parts of outliers is the mathew effect ,10000 hours , joe flom, and many others.  The chapter about why chinese are so good at math really amazed me. Im a asian too but i never knew that was why chinese were so smart . So i wont spoil everything im going stop here",2013-01-03
,4,,,2012-12-31
,4,,,2012-12-28
,2,"I could not finish this book. Oh wait, I couldn't even get start","I could not finish this book. Oh wait, I couldn't even get start. I could not finish this book. Oh wait, I couldn't even get started. ",2012-12-28
,3,,,2012-12-20
,5,,,2012-12-14
,5,Sensible.,"Sensible.. Nice application of tons of data to a truism: none of us ""makes it"" alone.",2012-12-09
,4,Nice,"Nice. I like how the author kept it interesting, relevent and fun",2012-12-04
,1,,,2012-11-24
,4,,,2012-11-19
,5,,,2012-11-07
,4,Good Read,Good Read. If you're a thinker like me you'll like this book as well as his other work.,2012-11-04
,3,,,2012-10-31
,5,Who knew it does take a village,Who knew it does take a village. Great book that confirms or gives you new incite as to what it takes to be the best.,2012-10-24
,4,,,2012-10-20
,5,Interesting book,Interesting book. Interesting and well written like all of gladwell's books,2012-10-18
,5,,,2012-10-15
,5,Very insightful and interesting,Very insightful and interesting. This book was a great read and I would recommend it to anyone that is interested in learning how the great minds of the world were able to become the leaders and innovators they are today or were in the their time.,2012-09-29
,5,,,2012-09-28
,2,Vyicvycyk,Vyicvycyk. Gghj,2012-09-26
,5,,,2012-08-26
,3,,,2012-08-22
,5,"A must read for ""self mad men""","A must read for ""self mad men"". I read this book a few years ago, so I will not go into great detail, but I truly loved this book. The background information he had on great people in the USA that we look to as being special, or inovative, was remarkable at proving his point.  No one is self made! No one in this great country accually ""pulls themselves up by their boot straps"" and does anything! You are a product of your enviroment and the circumstances around you as you practiced your skills.",2012-08-21
,4,,,2012-08-14
,1,AWFUL,"AWFUL. WORST BOOK IN THE WORLD!!!!!!! i have been reading this book for over a month now, ad school starts wednesday!! I am so sick of this book!! It doesnt even make sense!!! Worst book i have every read in my life!!!!",2012-08-02
,4,Interesting,Interesting. Interesting read,2012-07-29
