reviewer,stars,title,review,date
,5,I relished this book. It was a page turner and I yearned to cont,I relished this book. It was a page turner and I yearned to continue reading through until the very end. Gladwell's theories on the road to success and how people make it to the top was very intriguing. His evidence makes one think twice about what one thought prior to reading this book. You would not regret reading this. I would most definitely recommend this book.,2013-04-08T10:18:16.000+00:00
TimmieEscobedo,5,"I¿m a big fan of Gladwell¿s books, and Outliers has not disappoi","I&amp;rsquo;m a big fan of Gladwell&amp;rsquo;s books, and Outliers has not disappointed.  It follows in the steps of his other books, illustrating interesting social phenomena in a way that is compelling.  I found the book fascinating and difficult to put down, and especially loved the focus on the fact that we tend to look at success far to simplistically and prefer to congratulate ourselves for achieving success with &amp;ldquo;hard work&amp;rdquo; rather than being thankful for the circumstances that led to the success.",2013-04-08T02:05:35.000+00:00
janiec,5,Good book!,Good book!,2013-04-06T12:11:48.000+00:00
,5,,,2013-04-04T04:11:25.000+00:00
,4,,,2013-03-30T23:37:57.000+00:00
rjhandler,5,Outliers is an exceptional book that captivates the reader right,Outliers is an exceptional book that captivates the reader right away. It teaches a lot about how someone can be successful and why others are successes in comparison to other people that might seem to be more deserving. This book really was a help even into knowing myself and others around me to learn how I can do things to the best of my ability as well as know when to take opportunities to the fullest. ,2013-03-22T01:52:37.000+00:00
TianaK,4,"Overall, I really enjoyed this book. I¿m not sure if I completel","Overall, I really enjoyed this book. I&amp;rsquo;m not sure if I completely agree with some of the ideas mentioned. It is about challenging many of the ideas of bias we have about successful people, mainly those considered to be &amp;ldquo;outliers.&amp;rdquo; Many people claim that the only path to success is through hard work, but this book points out that there are a lot of additional factors that contribute to success. ",2013-03-21T03:48:55.000+00:00
BereSAMO,4,Outliers was a very interesting book. It really makes you think,Outliers was a very interesting book. It really makes you think about our society and the success of people- that was my favorite part. This book really opened my mind it made me realize how our society works. While reading some parts of the book I came to realization that our world really works the way it is described in Outliers. This book reveals a persons success within luck-one is lucky by birth but still work hard to become successful later in life. ,2013-03-20T21:24:55.000+00:00
,5,I read this book in two days. Gladwell does an excellent job at,"I read this book in two days. Gladwell does an excellent job at breaking down what we commonly believe it means to be success--just being smart, 
and tears that apart. Through his convincing research Gladwell states that  culture, circumstance, timing, birth and luck all account for success. 
He gives the reader a more detailed description of each through a chapter, chapters that really stood out to me. He argues repeatedly that being 
successful isn't just by being a &amp;quot;genius&amp;quot;-- it requires much more than that, and because of that he convinces the reader that with opportunity, luck, and 
hard work, it's very possible to be successful. 




I personally got a lot out of the book and it honestly changed how I view people who are successful. I 100% recommend this book.",2013-03-20T02:12:05.000+00:00
,5,,,2013-03-13T20:52:01.000+00:00
,5,Great,I started reading this in class... I liked it more and more everytime I read a new chapter. Recomended.,2013-03-05T11:17:03.000+00:00
,1,Garbage,This sucks,2013-02-26T14:32:53.000+00:00
,4,,,2013-02-22T19:37:19.000+00:00
,1,Outliers,This book is so boring like I want to throw it across the room the scream. Ugh why did Ms.S make me read this????,2013-02-21T14:53:20.000+00:00
,5,,,2013-02-19T18:37:16.000+00:00
,5,Loved it.,Very insightful read.,2013-02-17T00:51:43.000+00:00
,5,Hello kitty,?,2013-02-13T15:56:24.000+00:00
,5,Great,This book can be boring  but it is s great book,2013-02-11T14:56:10.000+00:00
,1,Me.,It sucks so far...,2013-02-04T18:30:11.000+00:00
,1,Wired,Its not the best,2013-02-04T17:36:52.000+00:00
,4,,,2013-02-02T20:19:41.000+00:00
,4,,,2013-01-31T16:54:40.000+00:00
,2,Gvgh,Why beer man,2013-01-28T15:14:00.000+00:00
,5,,,2013-01-27T11:31:13.000+00:00
,4,,,2013-01-26T23:16:54.000+00:00
,5,,,2013-01-21T01:45:37.000+00:00
,4,,,2013-01-17T02:10:08.000+00:00
,5,YY,"Outliers is amazing!  Not to spoil it for everybody, but My favorite parts of outliers is the mathew effect ,10000 hours , joe flom, and many others.  The chapter about why chinese are so good at math really amazed me. Im a asian too but i never knew that was why chinese were so smart . So i wont spoil everything im going stop here",2013-01-03T22:42:59.000+00:00
,4,,,2012-12-31T14:59:21.000+00:00
,4,,,2012-12-28T19:26:33.000+00:00
,2,"I could not finish this book. Oh wait, I couldn't even get start","I could not finish this book. Oh wait, I couldn't even get started. ",2012-12-28T18:51:40.000+00:00
,3,,,2012-12-20T00:52:02.000+00:00
,5,,,2012-12-14T05:33:42.000+00:00
,5,Sensible.,"Nice application of tons of data to a truism: none of us ""makes it"" alone.",2012-12-09T23:47:35.000+00:00
,4,Nice,"I like how the author kept it interesting, relevent and fun",2012-12-04T07:04:04.000+00:00
,1,,,2012-11-24T00:12:51.000+00:00
,4,,,2012-11-19T19:56:24.000+00:00
,5,,,2012-11-07T03:04:36.000+00:00
,4,Good Read,If you're a thinker like me you'll like this book as well as his other work.,2012-11-04T18:18:01.000+00:00
,3,,,2012-10-31T00:16:30.000+00:00
,5,Who knew it does take a village,Great book that confirms or gives you new incite as to what it takes to be the best.,2012-10-24T01:29:44.000+00:00
,4,,,2012-10-20T16:58:37.000+00:00
,5,Interesting book,Interesting and well written like all of gladwell's books,2012-10-18T19:20:50.000+00:00
,5,,,2012-10-15T13:21:27.000+00:00
,5,Very insightful and interesting,This book was a great read and I would recommend it to anyone that is interested in learning how the great minds of the world were able to become the leaders and innovators they are today or were in the their time.,2012-09-29T13:25:13.000+00:00
,5,,,2012-09-28T19:39:49.000+00:00
,2,Vyicvycyk,Gghj,2012-09-26T20:00:27.000+00:00
,5,,,2012-08-26T14:36:45.000+00:00
,3,,,2012-08-22T16:13:44.000+00:00
,5,"A must read for ""self mad men""","I read this book a few years ago, so I will not go into great detail, but I truly loved this book. The background information he had on great people in the USA that we look to as being special, or inovative, was remarkable at proving his point.  No one is self made! No one in this great country accually ""pulls themselves up by their boot straps"" and does anything! You are a product of your enviroment and the circumstances around you as you practiced your skills.",2012-08-21T02:57:10.000+00:00
